,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare_1,business_fare_rs,first_fare_rs,economy_fare,business_fare,first_fare
237,DEL,GOI,10:50:00,5,2:40:00,13:30:00,5,G8286,G8,Go First,7756,,,93.072,,
238,DEL,GOI,9:00:00,5,2:35:00,11:35:00,5,SG8211,SG,SpiceJet,8361,,,100.332,,
239,DEL,GOI,15:10:00,1,2:30:00,17:40:00,1,SG957,SG,SpiceJet,9986,,,119.832,,
240,DEL,GOI,15:10:00,0,2:30:00,17:40:00,0,SG957,SG,SpiceJet,9986,,,119.832,,
241,DEL,GOI,15:10:00,6,2:30:00,17:40:00,6,SG957,SG,SpiceJet,9986,,,119.832,,
242,DEL,GOI,22:00:00,0,2:40:00,0:40:00,1,AI883,AI,Air India,9989,,33199,119.868,,398.388
243,DEL,GOI,11:10:00,0,2:40:00,13:50:00,0,UK847,UK,Vistara,10647,12670,37340,127.764,152.04,448.08
244,DEL,GOI,11:10:00,5,2:40:00,13:50:00,5,UK847,UK,Vistara,10647,12670,37340,127.764,152.04,448.08
245,DEL,GOI,11:10:00,1,2:40:00,13:50:00,1,UK847,UK,Vistara,10647,13989,61249,127.764,167.868,734.988
246,DEL,GOI,18:40:00,1,2:40:00,21:20:00,1,UK855,UK,Vistara,10647,12011,45070,127.764,144.132,540.84
247,DEL,GOI,18:40:00,5,2:40:00,21:20:00,5,UK855,UK,Vistara,10647,12011,37340,127.764,144.132,448.08
248,DEL,GOI,18:40:00,0,2:40:00,21:20:00,0,UK855,UK,Vistara,10647,12011,37340,127.764,144.132,448.08
249,DEL,GOI,22:00:00,5,2:40:00,0:40:00,6,AI883,AI,Air India,10738,,33199,128.856,,398.388
250,DEL,GOI,10:45:00,5,2:50:00,13:35:00,5,AI885,AI,Air India,10738,,,128.856,,
251,DEL,GOI,18:40:00,2,2:40:00,21:20:00,2,UK855,UK,Vistara,10833,12011,45070,129.996,144.132,540.84
252,DEL,GOI,22:00:00,1,2:40:00,0:40:00,2,AI883,AI,Air India,10835,,33199,130.02,,398.388
253,DEL,GOI,22:00:00,4,2:40:00,0:40:00,5,AI883,AI,Air India,10835,,33199,130.02,,398.388
254,DEL,GOI,22:00:00,3,2:40:00,0:40:00,4,AI883,AI,Air India,10835,,33200,130.02,,398.4
255,DEL,GOI,22:00:00,2,2:40:00,0:40:00,3,AI883,AI,Air India,10835,,33199,130.02,,398.388
256,DEL,LKO,13:35:00,3,1:10:00,14:45:00,3,UK641,UK,Vistara,6546,8596,18885,78.552,103.152,226.62
257,DEL,LKO,13:35:00,6,1:10:00,14:45:00,6,UK641,UK,Vistara,6546,8596,18885,78.552,103.152,226.62
258,DEL,LKO,13:35:00,0,1:10:00,14:45:00,0,UK641,UK,Vistara,6546,8596,18885,78.552,103.152,226.62
259,DEL,LKO,13:35:00,2,1:10:00,14:45:00,2,UK641,UK,Vistara,6729,8596,18885,80.748,103.152,226.62
260,DEL,LKO,13:35:00,5,1:10:00,14:45:00,5,UK641,UK,Vistara,6729,8596,18885,80.748,103.152,226.62
261,DEL,LKO,13:35:00,4,1:10:00,14:45:00,4,UK641,UK,Vistara,6729,8596,16488,80.748,103.152,197.856
262,DEL,LKO,13:35:00,1,1:10:00,14:45:00,1,UK641,UK,Vistara,6729,8596,14571,80.748,103.152,174.852
263,DEL,LKO,18:30:00,6,1:05:00,19:35:00,6,AI811,AI,Air India,6730,,15343,80.76,,184.116
264,DEL,LKO,7:05:00,6,1:05:00,8:10:00,6,AI411,AI,Air India,6730,,15343,80.76,,184.116
265,DEL,LKO,18:30:00,4,1:05:00,19:35:00,4,AI811,AI,Air India,6730,,22488,80.76,,269.856
266,DEL,LKO,18:30:00,3,1:05:00,19:35:00,3,AI811,AI,Air India,6730,,14743,80.76,,176.916
267,DEL,LKO,12:20:00,3,1:05:00,13:25:00,3,AI431,AI,Air India,6730,,14743,80.76,,176.916
268,DEL,LKO,12:20:00,6,1:05:00,13:25:00,6,AI431,AI,Air India,6730,,15343,80.76,,184.116
269,DEL,LKO,18:30:00,5,1:05:00,19:35:00,5,AI811,AI,Air India,6730,,15343,80.76,,184.116
270,DEL,LKO,7:05:00,2,1:05:00,8:10:00,2,AI411,AI,Air India,6730,,14743,80.76,,176.916
271,DEL,LKO,12:20:00,2,1:05:00,13:25:00,2,AI431,AI,Air India,6730,,14743,80.76,,176.916
272,DEL,LKO,12:20:00,4,1:05:00,13:25:00,4,AI431,AI,Air India,6730,,14743,80.76,,176.916
273,DEL,LKO,18:30:00,0,1:05:00,19:35:00,0,AI811,AI,Air India,6730,,14743,80.76,,176.916
274,DEL,LKO,7:05:00,4,1:05:00,8:10:00,4,AI411,AI,Air India,6730,,14743,80.76,,176.916
275,DEL,LKO,12:20:00,0,1:05:00,13:25:00,0,AI431,AI,Air India,6730,,28422,80.76,,341.064
276,DEL,LKO,12:20:00,1,1:05:00,13:25:00,1,AI431,AI,Air India,6730,,14743,80.76,,176.916
277,DEL,LKO,12:20:00,5,1:05:00,13:25:00,5,AI431,AI,Air India,6730,,15343,80.76,,184.116
278,DEL,LKO,18:30:00,2,1:05:00,19:35:00,2,AI811,AI,Air India,6730,,14743,80.76,,176.916
279,DEL,LKO,7:05:00,0,1:05:00,8:10:00,0,AI411,AI,Air India,7087,,15344,85.044,,184.128
280,DEL,LKO,18:30:00,1,1:05:00,19:35:00,1,AI811,AI,Air India,7087,,,85.044,,
281,DEL,CJB,11:45:00,0,2:55:00,14:40:00,0,UK533,UK,Vistara,13306,23876,41235,159.672,286.512,494.82
282,DEL,CJB,11:45:00,6,2:55:00,14:40:00,6,UK533,UK,Vistara,13306,16805,,159.672,201.66,
283,DEL,CJB,11:45:00,5,2:55:00,14:40:00,5,UK533,UK,Vistara,13485,16805,78327,161.82,201.66,939.924
284,DEL,CJB,11:45:00,3,2:55:00,14:40:00,3,UK533,UK,Vistara,13485,16805,36921,161.82,201.66,443.052
285,DEL,CJB,11:45:00,1,2:55:00,14:40:00,1,UK533,UK,Vistara,13485,16805,36921,161.82,201.66,443.052
286,DEL,CJB,9:45:00,2,4:40:00,14:25:00,2,AI429,AI,Air India,13488,,,161.856,,
287,DEL,CJB,9:45:00,1,4:40:00,14:25:00,1,AI429,AI,Air India,13488,,,161.856,,
288,DEL,CJB,9:45:00,0,4:40:00,14:25:00,0,AI429,AI,Air India,13488,,,161.856,,
289,DEL,CJB,9:45:00,3,4:40:00,14:25:00,3,AI429,AI,Air India,13488,,,161.856,,
290,DEL,CJB,18:35:00,5,2:45:00,21:20:00,5,6E2185,6E,IndiGo,13874,,,166.488,,
291,DEL,CJB,18:35:00,0,2:45:00,21:20:00,0,6E2185,6E,IndiGo,13874,,,166.488,,
292,DEL,CJB,18:35:00,4,2:45:00,21:20:00,4,6E2185,6E,IndiGo,13874,,,166.488,,
293,DEL,CJB,18:35:00,1,2:45:00,21:20:00,1,6E2185,6E,IndiGo,13874,,,166.488,,
294,DEL,CJB,18:35:00,2,2:45:00,21:20:00,2,6E2185,6E,IndiGo,13874,,,166.488,,
295,DEL,CJB,18:35:00,6,2:45:00,21:20:00,6,6E2185,6E,IndiGo,13874,,,166.488,,
296,DEL,CJB,18:35:00,3,2:45:00,21:20:00,3,6E2185,6E,IndiGo,13874,,,166.488,,
297,DEL,CJB,6:10:00,4,2:50:00,9:00:00,4,6E2488,6E,IndiGo,13874,,,166.488,,
298,DEL,CJB,6:10:00,3,2:50:00,9:00:00,3,6E2488,6E,IndiGo,13874,,,166.488,,
299,DEL,CJB,6:10:00,2,2:50:00,9:00:00,2,6E2488,6E,IndiGo,13874,,,166.488,,
300,DEL,CJB,6:10:00,5,2:50:00,9:00:00,5,6E2488,6E,IndiGo,13874,,,166.488,,
301,DEL,CJB,6:10:00,6,2:50:00,9:00:00,6,6E2488,6E,IndiGo,13874,,,166.488,,
302,DEL,CJB,6:10:00,0,2:50:00,9:00:00,0,6E2488,6E,IndiGo,13874,,,166.488,,
303,DEL,CJB,11:45:00,4,2:55:00,14:40:00,4,UK533,UK,Vistara,14071,16805,68230,168.852,201.66,818.76
304,DEL,CJB,11:45:00,2,2:55:00,14:40:00,2,UK533,UK,Vistara,14071,16805,41235,168.852,201.66,494.82
305,DEL,CJB,9:45:00,4,4:40:00,14:25:00,4,AI429,AI,Air India,14770,,,177.24,,
306,DEL,PNQ,20:35:00,2,2:10:00,22:45:00,2,G8275,G8,Go First,5241,,,62.892,,
307,DEL,PNQ,18:25:00,2,2:10:00,20:35:00,2,G81171,G8,Go First,5241,,,62.892,,
308,DEL,PNQ,18:25:00,1,2:10:00,20:35:00,1,G81171,G8,Go First,5241,,,62.892,,
309,DEL,PNQ,14:55:00,1,2:15:00,17:10:00,1,G82513,G8,Go First,5241,,,62.892,,
310,DEL,PNQ,9:25:00,1,2:15:00,11:40:00,1,G8173,G8,Go First,5241,,,62.892,,
311,DEL,PNQ,14:55:00,2,2:15:00,17:10:00,2,G82513,G8,Go First,5241,,,62.892,,
312,DEL,PNQ,9:25:00,2,2:15:00,11:40:00,2,G8173,G8,Go First,5241,,,62.892,,
313,DEL,PNQ,9:25:00,6,2:15:00,11:40:00,6,G8173,G8,Go First,5715,,,68.58,,
314,DEL,PNQ,9:20:00,0,2:00:00,11:20:00,0,SG8185,SG,SpiceJet,5739,,,68.868,,
315,DEL,PNQ,20:25:00,0,2:10:00,22:35:00,0,SG8190,SG,SpiceJet,5739,,,68.868,,
316,DEL,PNQ,9:20:00,1,2:00:00,11:20:00,1,SG8185,SG,SpiceJet,5794,,,69.528,,
317,DEL,PNQ,20:25:00,1,2:10:00,22:35:00,1,SG8190,SG,SpiceJet,5794,,,69.528,,
318,DEL,PNQ,20:25:00,2,2:10:00,22:35:00,2,SG8190,SG,SpiceJet,5794,,,69.528,,
319,DEL,PNQ,9:25:00,6,1:55:00,11:20:00,6,SG8185,SG,SpiceJet,5852,,,70.224,,
320,DEL,PNQ,18:25:00,0,2:10:00,20:35:00,0,G81171,G8,Go First,6094,,,73.128,,
321,DEL,PNQ,20:35:00,6,2:10:00,22:45:00,6,G8275,G8,Go First,6206,,,74.472,,
322,DEL,PNQ,20:35:00,0,2:10:00,22:45:00,0,G8275,G8,Go First,6206,,,74.472,,
323,DEL,PNQ,9:25:00,0,2:15:00,11:40:00,0,G8173,G8,Go First,6206,,,74.472,,
324,DEL,PNQ,14:55:00,0,2:15:00,17:10:00,0,G82513,G8,Go First,6206,,,74.472,,
325,DEL,PNQ,15:30:00,2,1:55:00,17:25:00,2,I5768,I5,AirAsia India,6326,,,75.912,,
326,DEL,PNQ,15:30:00,1,1:55:00,17:25:00,1,I5768,I5,AirAsia India,6326,,,75.912,,
327,DEL,PNQ,15:30:00,0,1:55:00,17:25:00,0,I5768,I5,AirAsia India,6326,,,75.912,,
328,DEL,PNQ,4:10:00,6,2:05:00,6:15:00,6,I5764,I5,AirAsia India,6326,,,75.912,,
329,DEL,PNQ,4:10:00,2,2:05:00,6:15:00,2,I5764,I5,AirAsia India,6326,,,75.912,,
330,DEL,PNQ,4:10:00,1,2:05:00,6:15:00,1,I5764,I5,AirAsia India,6326,,,75.912,,
331,DEL,IXB,8:00:00,4,2:00:00,10:00:00,4,UK725,UK,Vistara,9070,,,108.84,,
332,DEL,IXB,8:00:00,6,2:00:00,10:00:00,6,UK725,UK,Vistara,9070,,,108.84,,
333,DEL,IXB,8:00:00,5,2:00:00,10:00:00,5,UK725,UK,Vistara,9253,,,111.036,,
334,DEL,IXB,8:00:00,1,2:00:00,10:00:00,1,UK725,UK,Vistara,9253,,,111.036,,
335,DEL,IXB,8:00:00,2,2:00:00,10:00:00,2,UK725,UK,Vistara,9253,,,111.036,,
336,DEL,IXB,8:00:00,3,2:00:00,10:00:00,3,UK725,UK,Vistara,9253,,,111.036,,
337,DEL,IXB,6:30:00,6,2:00:00,8:30:00,6,SG8903,SG,SpiceJet,9254,,,111.048,,
338,DEL,IXB,6:30:00,1,2:00:00,8:30:00,1,SG8903,SG,SpiceJet,9254,,,111.048,,
339,DEL,IXB,6:30:00,5,2:00:00,8:30:00,5,SG8903,SG,SpiceJet,9254,,,111.048,,
340,DEL,IXB,6:30:00,0,2:00:00,8:30:00,0,SG8903,SG,SpiceJet,9254,,,111.048,,
341,DEL,IXB,6:30:00,3,2:00:00,8:30:00,3,SG8903,SG,SpiceJet,9254,,,111.048,,
342,DEL,IXB,6:30:00,2,2:00:00,8:30:00,2,SG8903,SG,SpiceJet,9254,,,111.048,,
343,DEL,IXB,13:05:00,3,2:15:00,15:20:00,3,SG8187,SG,SpiceJet,9254,,,111.048,,
344,DEL,IXB,13:05:00,5,2:15:00,15:20:00,5,SG8187,SG,SpiceJet,9254,,,111.048,,
345,DEL,IXB,13:05:00,2,2:15:00,15:20:00,2,SG8187,SG,SpiceJet,9254,,,111.048,,
346,DEL,IXB,13:05:00,4,2:15:00,15:20:00,4,SG8187,SG,SpiceJet,9254,,,111.048,,
347,DEL,IXB,13:05:00,0,2:15:00,15:20:00,0,SG8187,SG,SpiceJet,9254,,,111.048,,
348,DEL,IXB,13:05:00,1,2:15:00,15:20:00,1,SG8187,SG,SpiceJet,9254,,,111.048,,
349,DEL,IXB,13:05:00,6,2:15:00,15:20:00,6,SG8187,SG,SpiceJet,9254,,,111.048,,
350,DEL,IXB,11:00:00,5,2:40:00,13:40:00,5,SG3757,SG,SpiceJet,9254,,,111.048,,
351,DEL,IXB,11:00:00,3,2:40:00,13:40:00,3,SG3757,SG,SpiceJet,9254,,,111.048,,
352,DEL,IXB,11:00:00,6,2:40:00,13:40:00,6,SG3757,SG,SpiceJet,9254,,,111.048,,
353,DEL,IXB,11:20:00,5,1:55:00,13:15:00,5,AI879,AI,Air India,9256,,21127,111.072,,253.524
354,DEL,IXB,11:20:00,6,1:55:00,13:15:00,6,AI879,AI,Air India,9256,,42794,111.072,,513.528
355,DEL,IXB,11:20:00,2,1:55:00,13:15:00,2,AI879,AI,Air India,9256,,20785,111.072,,249.42
356,DEL,GAU,15:20:00,5,2:25:00,17:45:00,5,UK721,UK,Vistara,9975,10638,32809,119.7,127.656,393.708
357,DEL,GAU,9:40:00,5,2:25:00,12:05:00,5,UK741,UK,Vistara,9975,12620,32809,119.7,151.44,393.708
358,DEL,GAU,9:40:00,1,2:25:00,12:05:00,1,UK741,UK,Vistara,9975,14761,32809,119.7,177.132,393.708
359,DEL,GAU,9:40:00,3,2:25:00,12:05:00,3,UK741,UK,Vistara,9975,14761,28957,119.7,177.132,347.484
360,DEL,GAU,9:40:00,2,2:25:00,12:05:00,2,UK741,UK,Vistara,9975,21341,32809,119.7,256.092,393.708
361,DEL,GAU,9:40:00,6,2:25:00,12:05:00,6,UK741,UK,Vistara,9975,14761,32809,119.7,177.132,393.708
362,DEL,GAU,9:40:00,4,2:25:00,12:05:00,4,UK741,UK,Vistara,9975,14761,32809,119.7,177.132,393.708
363,DEL,GAU,15:20:00,1,2:25:00,17:45:00,1,UK721,UK,Vistara,10157,14761,46078,121.884,177.132,552.936
364,DEL,GAU,9:40:00,0,2:25:00,12:05:00,0,UK741,UK,Vistara,10157,14761,29160,121.884,177.132,349.92
365,DEL,GAU,15:20:00,3,2:25:00,17:45:00,3,UK721,UK,Vistara,10157,14761,28957,121.884,177.132,347.484
366,DEL,GAU,15:20:00,2,2:25:00,17:45:00,2,UK721,UK,Vistara,10157,14761,53675,121.884,177.132,644.1
367,DEL,GAU,15:20:00,4,2:25:00,17:45:00,4,UK721,UK,Vistara,10157,19201,32809,121.884,230.412,393.708
368,DEL,GAU,15:20:00,0,2:25:00,17:45:00,0,UK721,UK,Vistara,10157,24444,36120,121.884,293.328,433.44
369,DEL,GAU,10:20:00,0,2:15:00,12:35:00,0,SG8152,SG,SpiceJet,10158,,,121.896,,
370,DEL,GAU,10:20:00,4,2:15:00,12:35:00,4,SG8152,SG,SpiceJet,10158,,,121.896,,
371,DEL,GAU,10:20:00,1,2:15:00,12:35:00,1,SG8152,SG,SpiceJet,10158,,,121.896,,
372,DEL,GAU,10:20:00,3,2:15:00,12:35:00,3,SG8152,SG,SpiceJet,10158,,,121.896,,
373,DEL,GAU,10:20:00,6,2:15:00,12:35:00,6,SG8152,SG,SpiceJet,10158,,,121.896,,
374,DEL,GAU,10:20:00,5,2:15:00,12:35:00,5,SG8152,SG,SpiceJet,10158,,,121.896,,
375,DEL,GAU,10:20:00,2,2:15:00,12:35:00,2,SG8152,SG,SpiceJet,10158,,,121.896,,
376,DEL,GAU,9:30:00,5,2:35:00,12:05:00,5,AI889,AI,Air India,10159,,29665,121.908,,355.98
377,DEL,GAU,9:30:00,2,2:35:00,12:05:00,2,AI889,AI,Air India,10159,,29130,121.908,,349.56
378,DEL,GAU,9:30:00,3,2:35:00,12:05:00,3,AI889,AI,Air India,10159,,29130,121.908,,349.56
379,DEL,GAU,9:30:00,6,2:35:00,12:05:00,6,AI889,AI,Air India,10159,,29665,121.908,,355.98
380,DEL,GAU,9:30:00,4,2:35:00,12:05:00,4,AI889,AI,Air India,10159,,29130,121.908,,349.56
381,DEL,VTZ,16:15:00,5,1:55:00,18:10:00,5,I5713,I5,AirAsia India,9417,,,113.004,,
382,DEL,VTZ,5:30:00,5,2:15:00,7:45:00,5,AI485,AI,Air India,9441,,22207,113.292,,266.484
383,DEL,VTZ,5:30:00,3,2:15:00,7:45:00,3,AI485,AI,Air India,9525,,22207,114.3,,266.484
384,DEL,VTZ,15:00:00,1,2:20:00,17:20:00,1,AI451,AI,Air India,9525,,22207,114.3,,266.484
385,DEL,VTZ,16:15:00,2,1:55:00,18:10:00,2,I5713,I5,AirAsia India,9911,,,118.932,,
386,DEL,VTZ,16:15:00,3,1:55:00,18:10:00,3,I5713,I5,AirAsia India,9911,,,118.932,,
387,DEL,VTZ,16:15:00,1,1:55:00,18:10:00,1,I5713,I5,AirAsia India,9911,,,118.932,,
388,DEL,VTZ,16:15:00,4,1:55:00,18:10:00,4,I5713,I5,AirAsia India,9911,,,118.932,,
389,DEL,VTZ,16:15:00,6,1:55:00,18:10:00,6,I5713,I5,AirAsia India,9911,,,118.932,,
390,DEL,VTZ,5:05:00,2,2:20:00,7:25:00,2,6E2719,6E,IndiGo,9911,,,118.932,,
391,DEL,VTZ,5:05:00,1,2:20:00,7:25:00,1,6E2719,6E,IndiGo,9911,,,118.932,,
392,DEL,VTZ,5:05:00,6,2:20:00,7:25:00,6,6E2719,6E,IndiGo,9911,,,118.932,,
393,DEL,VTZ,5:05:00,5,2:20:00,7:25:00,5,6E2719,6E,IndiGo,9911,,,118.932,,
394,DEL,VTZ,5:05:00,3,2:20:00,7:25:00,3,6E2719,6E,IndiGo,9911,,,118.932,,
395,DEL,VTZ,5:05:00,4,2:20:00,7:25:00,4,6E2719,6E,IndiGo,9911,,,118.932,,
396,DEL,VTZ,19:35:00,4,2:25:00,22:00:00,4,6E2028,6E,IndiGo,9911,,,118.932,,
397,DEL,VTZ,19:35:00,1,2:25:00,22:00:00,1,6E2028,6E,IndiGo,9911,,,118.932,,
398,DEL,VTZ,19:35:00,5,2:25:00,22:00:00,5,6E2028,6E,IndiGo,9911,,,118.932,,
399,DEL,VTZ,19:35:00,2,2:25:00,22:00:00,2,6E2028,6E,IndiGo,9911,,,118.932,,
400,DEL,VTZ,19:35:00,3,2:25:00,22:00:00,3,6E2028,6E,IndiGo,9911,,,118.932,,
401,DEL,VTZ,19:35:00,6,2:25:00,22:00:00,6,6E2028,6E,IndiGo,9911,,,118.932,,
402,DEL,VTZ,19:35:00,0,2:25:00,22:00:00,0,6E2028,6E,IndiGo,9911,,,118.932,,
403,DEL,VTZ,5:05:00,0,2:20:00,7:25:00,0,6E2719,6E,IndiGo,10268,,,123.216,,
404,DEL,ATQ,8:00:00,2,1:10:00,9:10:00,2,UK697,UK,Vistara,6546,7937,17087,78.552,95.244,205.044
405,DEL,ATQ,13:40:00,6,1:10:00,14:50:00,6,UK691,UK,Vistara,6546,9795,17278,78.552,117.54,207.336
406,DEL,ATQ,13:40:00,4,1:10:00,14:50:00,4,UK691,UK,Vistara,6546,8596,17087,78.552,103.152,205.044
407,DEL,ATQ,8:00:00,4,1:10:00,9:10:00,4,UK697,UK,Vistara,6546,7937,17087,78.552,95.244,205.044
408,DEL,ATQ,13:40:00,2,1:10:00,14:50:00,2,UK691,UK,Vistara,6546,8596,17087,78.552,103.152,205.044
409,DEL,ATQ,8:00:00,6,1:10:00,9:10:00,6,UK697,UK,Vistara,6546,7937,17278,78.552,95.244,207.336
410,DEL,ATQ,8:00:00,5,1:10:00,9:10:00,5,UK697,UK,Vistara,6546,8417,21401,78.552,101.004,256.812
411,DEL,ATQ,13:40:00,0,1:10:00,14:50:00,0,UK691,UK,Vistara,6546,8424,21401,78.552,101.088,256.812
412,DEL,ATQ,13:40:00,5,1:10:00,14:50:00,5,UK691,UK,Vistara,6546,8596,21401,78.552,103.152,256.812
413,DEL,ATQ,8:00:00,0,1:10:00,9:10:00,0,UK697,UK,Vistara,6546,8244,21401,78.552,98.928,256.812
414,DEL,ATQ,19:20:00,3,1:30:00,20:50:00,3,SG2933,SG,SpiceJet,6728,,,80.736,,
415,DEL,ATQ,8:00:00,1,1:10:00,9:10:00,1,UK697,UK,Vistara,6729,7937,21401,80.748,95.244,256.812
416,DEL,ATQ,13:40:00,1,1:10:00,14:50:00,1,UK691,UK,Vistara,6729,8596,21401,80.748,103.152,256.812
417,DEL,ATQ,8:00:00,3,1:10:00,9:10:00,3,UK697,UK,Vistara,6729,7937,17087,80.748,95.244,205.044
418,DEL,ATQ,13:40:00,3,1:10:00,14:50:00,3,UK691,UK,Vistara,6729,8596,17425,80.748,103.152,209.1
419,DEL,ATQ,21:15:00,0,1:10:00,22:25:00,0,AI479,AI,Air India,6730,,17201,80.76,,206.412
420,DEL,ATQ,21:15:00,5,1:10:00,22:25:00,5,AI479,AI,Air India,6730,,17200,80.76,,206.4
421,DEL,ATQ,21:15:00,2,1:10:00,22:25:00,2,AI479,AI,Air India,6730,,17200,80.76,,206.4
422,DEL,ATQ,21:15:00,3,1:10:00,22:25:00,3,AI479,AI,Air India,6730,,17537,80.76,,210.444
423,DEL,ATQ,21:15:00,1,1:10:00,22:25:00,1,AI479,AI,Air India,6730,,17200,80.76,,206.4
424,DEL,ATQ,21:15:00,6,1:10:00,22:25:00,6,AI479,AI,Air India,6730,,17200,80.76,,206.4
425,DEL,ATQ,21:15:00,4,1:10:00,22:25:00,4,AI479,AI,Air India,6730,,17200,80.76,,206.4
426,DEL,ATQ,22:10:00,0,1:15:00,23:25:00,0,6E2054,6E,IndiGo,7124,,,85.488,,
427,DEL,ATQ,22:10:00,3,1:15:00,23:25:00,3,6E2054,6E,IndiGo,7124,,,85.488,,
428,DEL,IXM,5:00:00,3,3:15:00,8:15:00,3,6E2105,6E,IndiGo,10631,,,127.572,,
429,DEL,IXM,5:00:00,1,3:15:00,8:15:00,1,6E2105,6E,IndiGo,11235,,,134.82,,
430,DEL,IXM,5:00:00,4,3:15:00,8:15:00,4,6E2105,6E,IndiGo,11235,,,134.82,,
431,DEL,IXM,5:00:00,2,3:15:00,8:15:00,2,6E2105,6E,IndiGo,11235,,,134.82,,
432,DEL,IXM,5:00:00,5,3:15:00,8:15:00,5,6E2105,6E,IndiGo,11235,,,134.82,,
433,DEL,IXM,5:00:00,6,3:15:00,8:15:00,6,6E2105,6E,IndiGo,11839,,,142.068,,
434,DEL,IXM,5:00:00,0,3:15:00,8:15:00,0,6E2105,6E,IndiGo,12442,,,149.304,,
435,DEL,NAG,5:15:00,0,1:45:00,7:00:00,0,AI497,AI,Air India,8036,,20068,96.432,,240.816
436,DEL,NAG,5:15:00,4,1:45:00,7:00:00,4,AI497,AI,Air India,8179,,20068,98.148,,240.816
437,DEL,NAG,5:15:00,3,1:45:00,7:00:00,3,AI497,AI,Air India,8179,,20068,98.148,,240.816
438,DEL,NAG,5:15:00,6,1:45:00,7:00:00,6,AI497,AI,Air India,8179,,20068,98.148,,240.816
439,DEL,NAG,5:15:00,1,1:45:00,7:00:00,1,AI497,AI,Air India,8179,,20068,98.148,,240.816
440,DEL,NAG,17:50:00,1,1:45:00,19:35:00,1,G82519,G8,Go First,8456,,,101.472,,
441,DEL,NAG,17:50:00,2,1:45:00,19:35:00,2,G82519,G8,Go First,8456,,,101.472,,
442,DEL,NAG,17:50:00,0,1:45:00,19:35:00,0,G82519,G8,Go First,8456,,,101.472,,
443,DEL,NAG,9:35:00,0,1:30:00,11:05:00,0,6E5328,6E,IndiGo,8578,,,102.936,,
444,DEL,NAG,9:35:00,2,1:30:00,11:05:00,2,6E5328,6E,IndiGo,8578,,,102.936,,
445,DEL,NAG,9:35:00,3,1:30:00,11:05:00,3,6E5328,6E,IndiGo,8578,,,102.936,,
446,DEL,NAG,5:15:00,4,1:40:00,6:55:00,4,6E5005,6E,IndiGo,8578,,,102.936,,
447,DEL,NAG,5:15:00,6,1:40:00,6:55:00,6,6E5005,6E,IndiGo,8578,,,102.936,,
448,DEL,NAG,13:25:00,4,1:40:00,15:05:00,4,6E6191,6E,IndiGo,8578,,,102.936,,
449,DEL,NAG,13:25:00,0,1:40:00,15:05:00,0,6E6191,6E,IndiGo,8578,,,102.936,,
450,DEL,NAG,13:25:00,3,1:40:00,15:05:00,3,6E6191,6E,IndiGo,8578,,,102.936,,
451,DEL,NAG,20:55:00,0,1:40:00,22:35:00,0,6E5018,6E,IndiGo,8578,,,102.936,,
452,DEL,NAG,20:55:00,5,1:40:00,22:35:00,5,6E5018,6E,IndiGo,8578,,,102.936,,
453,DEL,NAG,13:25:00,5,1:40:00,15:05:00,5,6E6191,6E,IndiGo,8578,,,102.936,,
454,DEL,NAG,20:55:00,4,1:40:00,22:35:00,4,6E5018,6E,IndiGo,8578,,,102.936,,
455,DEL,NAG,13:25:00,2,1:40:00,15:05:00,2,6E6191,6E,IndiGo,8578,,,102.936,,
456,DEL,NAG,20:55:00,2,1:40:00,22:35:00,2,6E5018,6E,IndiGo,8578,,,102.936,,
457,DEL,NAG,5:15:00,2,1:40:00,6:55:00,2,6E5005,6E,IndiGo,8578,,,102.936,,
458,DEL,NAG,17:50:00,6,1:45:00,19:35:00,6,G82519,G8,Go First,8578,,,102.936,,
459,DEL,NAG,17:50:00,5,1:45:00,19:35:00,5,G82519,G8,Go First,8578,,,102.936,,
460,DEL,IXC,13:40:00,1,1:05:00,14:45:00,1,UK706,UK,Vistara,6058,7336,35363,72.696,88.032,424.356
461,DEL,IXC,17:10:00,1,1:05:00,18:15:00,1,UK637,UK,Vistara,6058,7163,18705,72.696,85.956,224.46
462,DEL,IXC,13:40:00,4,1:05:00,14:45:00,4,UK706,UK,Vistara,6058,7336,23019,72.696,88.032,276.228
463,DEL,IXC,13:40:00,6,1:05:00,14:45:00,6,UK706,UK,Vistara,6058,11053,39677,72.696,132.636,476.124
464,DEL,IXC,13:40:00,2,1:05:00,14:45:00,2,UK706,UK,Vistara,6058,7336,30570,72.696,88.032,366.84
465,DEL,IXC,17:10:00,6,1:05:00,18:15:00,6,UK637,UK,Vistara,6058,7336,23019,72.696,88.032,276.228
466,DEL,IXC,17:10:00,2,1:05:00,18:15:00,2,UK637,UK,Vistara,6058,9614,18705,72.696,115.368,224.46
467,DEL,IXC,17:10:00,4,1:05:00,18:15:00,4,UK637,UK,Vistara,6058,7336,27693,72.696,88.032,332.316
468,DEL,IXC,17:10:00,5,1:05:00,18:15:00,5,UK637,UK,Vistara,6058,7336,23378,72.696,88.032,280.536
469,DEL,IXC,5:40:00,4,0:55:00,6:35:00,4,6E315,6E,IndiGo,6646,,,79.752,,
470,DEL,IXC,21:10:00,2,0:55:00,22:05:00,2,6E2194,6E,IndiGo,6646,,,79.752,,
